track_id,track_name,artist(s)_name,artist_count,released_year,in_spotify_charts,streams,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,total_playlists,bpm_category,danceability_%_category,valence_%_category,energy_%_category,acousticness_%_category,instrumentalness_%_category,liveness_%_category,speechiness_%_category
3070266,Ai Preto,"L7nnon, DJ Biel do Furduncinho, Bianca",3,2022,4,176103902,0,0,130,95,83,57,54,0,10,25,976,medium,high,high,medium,high,low,low,high
5565096,La Loto,"Anitta, Tini, Becky G",3,2022,0,121189256,3,0,90,85,80,83,10,0,8,11,1051,low,high,high,high,medium,low,low,high
6191375,die first,Nessa Barrett,1,2022,0,131746175,0,0,183,44,44,67,7,0,12,13,814,high,low,medium,medium,medium,low,medium,high
4566008,Afraid To Feel,LF System,1,2022,5,244790012,55,0,128,58,68,91,2,0,27,11,6155,medium,medium,medium,high,low,low,high,high
8917301,Baile no Morro,"Mc Vitin Da Igrejinha, MC Tairon, DJ Win",3,2022,2,129314708,0,0,130,71,78,40,46,0,7,45,726,medium,medium,high,low,high,low,low,high
7502400,c��mo dormi,Rels B,1,2022,35,331511413,15,0,126,63,56,43,24,0,12,23,1488,medium,medium,medium,low,medium,low,medium,high
6270180,Bad Decisions (with BTS & Snoop Dogg),"Snoop Dogg, BTS, Benny Blanco",3,2022,0,219196651,2,0,120,77,94,87,2,0,23,12,1542,medium,medium,high,high,low,low,medium,high
6485441,STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,2022,0,170732845,1,0,130,72,18,46,7,0,28,8,2208,medium,medium,low,low,medium,low,high,medium
2797126,Caile,Luar La L,1,2020,2,273914335,12,0,122,70,46,76,30,0,9,45,1526,medium,medium,medium,medium,medium,low,low,high
6604479,Si Te La Encuentras Por Ah�,Feid,1,2022,4,179061440,10,0,172,74,46,58,15,0,13,8,1420,high,medium,medium,medium,medium,low,medium,medium
5686736,GIVENCHY,Duki,1,2022,4,185236961,18,0,103,61,38,62,14,0,23,40,650,medium,medium,medium,medium,medium,low,medium,high
5337859,ALIEN SUPERSTAR,Beyonc�,1,2022,0,171788484,47,0,122,55,46,64,0,0,17,10,2763,medium,low,medium,medium,low,low,medium,medium
6373026,Mary On A Cross,Ghost,1,2019,2,387080183,266,0,130,47,56,90,0,0,10,4,2784,medium,low,medium,high,low,low,low,low
5724140,Attention,NewJeans,1,2022,12,264717480,141,0,105,81,70,65,24,0,8,4,822,medium,high,high,medium,medium,low,low,low
6403499,THE SHADE,Rex Orange County,1,2022,6,244928911,10,0,120,90,73,51,39,0,9,6,1222,medium,high,high,low,medium,low,low,medium
8171348,"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,2022,0,97610446,67,0,145,56,43,53,24,0,12,4,590,high,low,medium,low,medium,low,medium,low
6364406,El Rescate,"Grupo Marca Registrada, Junior H",2,2022,4,287278853,43,1,99,79,64,59,28,0,11,14,540,low,high,medium,medium,medium,low,medium,high
8455676,Heartless,Kanye West,1,2008,34,887906111,39,0,88,79,66,65,5,0,25,14,18882,low,high,medium,medium,low,low,high,high
2489568,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022,0,123473120,6,1,126,81,90,73,28,0,29,4,3291,medium,high,high,medium,medium,low,high,low
7158907,Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,2022,5,295152154,79,2,136,77,71,75,33,1,13,4,704,medium,medium,high,medium,medium,high,medium,low
8174616,JGL,"Luis R Conriquez, La Adictiva",2,2022,9,323455692,33,1,113,70,97,59,55,0,27,12,803,medium,medium,high,medium,high,low,high,high
2773298,Don't You Worry,"David Guetta, Shakira, Black Eyed Peas",3,2022,0,240918092,4,1,132,82,49,88,20,0,21,3,2771,medium,high,medium,high,medium,low,medium,low
6046483,Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022,4,191873381,2,1,135,77,74,74,47,0,34,8,1199,medium,medium,high,medium,high,low,high,medium
1346774,Hold Me Closer,"Elton John, Britney Spears",2,2017,0,284216603,10,4,126,67,49,77,11,0,19,11,5309,medium,medium,medium,high,medium,low,medium,high
8693885,Forget Me,Lewis Capaldi,1,2022,4,239411309,95,9,102,67,72,74,30,0,36,4,2697,medium,medium,high,medium,medium,low,high,low
2357691,After LIKE,IVE,1,2022,12,265548837,129,0,125,68,80,92,10,0,9,12,798,medium,medium,high,high,medium,low,low,high
3968436,Bound 2,Kanye West,1,2013,7,703301727,11,0,149,37,28,66,14,0,9,5,20113,high,low,low,medium,medium,low,low,medium
4130067,B.O.T.A. (Baddest Of Them All) - Edit,"Interplanetary Criminal, Eliza Rose",2,2022,6,244585109,53,12,137,74,71,89,24,61,15,5,5368,medium,medium,high,high,medium,high,medium,medium
4363557,Talk that Talk,TWICE,1,2022,0,189476119,77,1,120,77,78,91,14,0,33,12,644,medium,medium,high,high,medium,low,high,high
3284752,BILLIE EILISH.,Armani White,1,2022,0,277132266,1,11,100,90,75,50,11,0,9,26,2653,medium,high,high,low,medium,low,low,high
2939499,Ferxxo 100,Feid,1,2022,30,278920007,49,2,164,70,58,57,25,0,15,7,1690,high,medium,medium,medium,medium,low,medium,medium
2352439,KU LO SA - A COLORS SHOW,Oxlade,1,2022,8,222410722,72,1,93,65,79,66,31,0,22,7,2243,low,medium,high,medium,medium,low,medium,medium
5283123,Prohibidox,Feid,1,2022,12,185392587,36,1,180,65,52,80,5,0,6,25,1523,high,medium,medium,high,low,low,low,high
4758406,Static,Steve Lacy,1,2022,0,202452860,15,0,79,34,22,31,43,63,10,7,1647,low,low,low,low,high,high,low,medium
7890756,The Scientist,Coldplay,1,2002,6,1608164312,25,1,146,56,21,44,73,0,11,2,38943,high,low,low,low,high,low,medium,low
2059327,Sparks,Coldplay,1,2000,4,624101957,0,0,103,37,17,27,75,5,10,3,11655,medium,low,low,low,high,high,low,low
5086845,Talk,YEAT,1,2022,0,148461629,1,0,140,70,26,76,8,0,54,23,938,medium,medium,low,medium,medium,low,high,high
3827200,XQ Te Pones As�,"Yandel, Feid",2,2022,0,47093942,1,0,92,81,48,70,13,0,15,7,320,low,high,medium,medium,medium,low,medium,medium
3210546,Selfish,PnB Rock,1,2016,0,380319238,0,0,102,64,4,60,11,0,19,4,2483,medium,medium,low,medium,medium,low,medium,low
3317105,Sin Se��,"Ovy On The Drums, Quevedo",2,2022,2,209106362,10,1,118,82,75,85,33,1,11,4,1128,medium,high,high,high,medium,high,medium,low
7512111,Lady Mi Amor,Feid,1,2022,0,53987404,0,0,93,78,75,62,6,0,15,6,335,low,high,high,medium,low,low,medium,medium
1532170,Poland,Lil Yachty,1,2022,0,115331792,0,0,150,70,26,56,14,83,11,5,1646,high,medium,low,medium,medium,high,medium,medium
6321372,THE LONELIEST,M��ne,1,2022,5,225093344,65,1,130,52,24,60,0,0,8,3,1991,medium,low,low,medium,low,low,low,low
8143341,Bye Bye,"Marshmello, Juice WRLD",2,2022,0,84697729,0,0,83,65,24,53,6,0,51,4,791,low,medium,low,low,low,low,high,low
6026926,BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,2022,0,159240673,1,0,102,84,43,75,5,0,6,8,863,medium,high,medium,medium,low,low,low,medium
7691321,Nxde,(G)I-DLE,1,2022,6,170709584,116,0,136,73,65,91,4,0,48,18,453,medium,medium,medium,high,low,low,high,high
7807270,Miss You,Southstar,1,1982,0,154356956,10,0,145,66,24,58,17,0,19,5,2216,high,medium,low,medium,medium,low,medium,medium
5476124,we fell in love in october,girl in red,1,2018,0,723043854,21,0,130,57,24,37,11,18,16,3,6904,medium,low,low,low,medium,high,medium,low
4579313,2 Be Loved (Am I Ready),Lizzo,1,2022,6,247689123,0,2,156,72,92,77,9,0,8,11,3881,high,medium,high,high,medium,low,low,high
3533833,Celestial,Ed Sheeran,1,2022,0,176474912,14,0,123,57,50,85,5,0,16,4,1805,medium,low,medium,high,low,low,medium,low
5095829,Typa Girl,BLACKPINK,1,2022,10,235549288,129,0,132,92,53,62,7,0,63,10,467,medium,high,medium,medium,medium,low,high,medium
7243247,I Really Want to Stay at Your House,"Rosa Walton, Hallie Coggins",2,2020,1,140430339,0,0,125,49,13,74,0,0,9,4,699,medium,low,low,medium,low,low,low,low
3476652,California Breeze,Lil Baby,1,2022,0,85559365,38,0,162,74,22,67,0,0,11,46,1040,high,medium,low,medium,low,low,medium,high
7654973,Bamba (feat. Aitch & BIA),"Luciano, Aitch, B�",3,2022,7,146223492,12,2,138,80,82,81,14,0,13,36,895,medium,high,high,high,medium,low,medium,high
1769305,Casei Com a Putaria,"MC Ryan SP, Love Funk, Mc Paiva ZS",3,2022,4,187701588,0,0,161,59,62,60,12,0,5,44,678,high,medium,medium,medium,medium,low,low,high
5974857,Major Distribution,"Drake, 21 Savage",2,2022,0,154863153,7,0,131,91,23,55,1,0,7,32,1582,medium,high,low,medium,low,low,low,high
2598352,Pussy & Millions (feat. Travis Scott),"Drake, Travis Scott, 21 Savage",3,2022,0,191333656,8,0,122,75,45,63,6,0,35,12,1971,medium,medium,medium,medium,low,low,high,high
7270435,Vigilante Shit,Taylor Swift,1,2022,0,253650850,9,0,80,80,16,28,17,0,12,39,1976,low,high,low,low,medium,low,medium,high
5899602,Question...?,Taylor Swift,1,2022,0,223064273,3,0,109,75,11,50,20,0,30,17,1630,medium,medium,low,low,medium,low,high,high
3035987,On BS,"Drake, 21 Savage",2,2022,0,170413877,20,0,158,84,33,36,2,0,39,59,1354,high,high,medium,low,low,low,high,high
6590514,Mastermind,Taylor Swift,1,2022,0,218320587,5,0,126,66,12,35,55,0,9,14,1956,medium,medium,low,low,high,low,low,high
3506706,Circo Loco,"Drake, 21 Savage",2,2022,0,141720999,9,0,104,73,25,61,1,0,32,7,1837,medium,medium,low,medium,low,low,high,medium
6372213,Labyrinth,Taylor Swift,1,2022,0,187339835,3,0,110,48,15,31,80,22,12,4,1618,medium,low,low,low,high,high,medium,low
1438195,Spin Bout U,"Drake, 21 Savage",2,2022,2,198365537,52,0,130,77,20,70,1,0,16,5,1688,medium,medium,low,medium,low,low,medium,medium
1386595,Sweet Nothing,Taylor Swift,1,2022,0,186104310,6,0,177,34,39,16,97,0,12,5,1769,high,low,medium,low,high,low,medium,medium
8471839,"Would've, Could've, Should've",Taylor Swift,1,2022,0,177503916,5,0,158,48,55,84,43,0,15,12,1727,high,low,medium,high,high,low,medium,high
3984533,Con La Brisa,"Ludwig Goransson, Foudeqush",2,2022,0,71095708,1,0,114,62,25,44,51,33,14,3,501,medium,medium,low,low,high,high,medium,low
4322356,Privileged Rappers,"Drake, 21 Savage",2,2022,0,112436403,5,0,144,93,62,61,0,0,12,20,1016,high,high,medium,medium,low,low,medium,high
4343383,The Astronaut,Jin,1,2022,9,203436468,100,1,125,54,22,76,0,0,14,3,506,medium,low,low,medium,low,low,medium,low
3108815,BackOutsideBoyz,Drake,1,2022,0,93367537,5,0,142,85,40,43,4,0,39,32,1055,high,high,medium,low,low,low,high,high
8174233,Broke Boys,"Drake, 21 Savage",2,2022,0,106249219,8,0,120,64,11,53,1,0,25,27,1068,medium,medium,low,low,low,low,high,high
1587452,The Great War,Taylor Swift,1,2022,0,181382590,6,0,96,57,55,74,22,0,8,4,1286,low,low,medium,medium,medium,low,low,low
3476877,My Mind & Me,Selena Gomez,1,2022,0,91473363,13,1,144,60,24,39,57,0,8,3,1051,high,medium,low,low,high,low,low,low
2341529,Bigger Than The Whole Sky,Taylor Swift,1,2022,0,121871870,0,0,166,42,7,24,83,1,12,6,1192,high,low,low,low,high,high,medium,medium
8553734,A Veces (feat. Feid),"Feid, Paulo Londra",2,2022,0,73513683,0,0,92,80,81,67,4,0,8,6,582,low,high,high,medium,low,low,low,medium
6773043,En La De Ella,"Feid, Sech, Jhayco",3,2022,0,133895612,26,0,97,82,67,77,8,0,12,5,1366,low,high,medium,high,medium,low,medium,medium
6728037,Alone,Burna Boy,1,2022,2,96007391,18,1,90,61,32,67,15,0,11,5,841,low,medium,low,medium,medium,low,medium,medium
